timestamp,key,f1_tariff,f2_kwh_day,f3_kwh_max_30min,f4_kwh_median_30min,f5_kwh_p90_30min,f6_kwh_stdev_30min,f7_evening_share,f8_night_share,f9_load_factor,f10_peak_half_hour_slot,f11_zero_half_hour_count
1350687600000,MAC000146,1,6.669,0.711,0.105,0.199,0.120310863489,0.436647173489,0.190133453291,0.191423404805,36,0
1350687600000,MAC000147,1,5.686,0.463,0.11,0.17,0.0694523648776,0.26925782624,0.136827295111,0.250628113016,16,0
1350687600000,MAC000158,1,3.638,0.216,0.07,0.117,0.0440095215172,0.349367784497,0.141836173722,0.343726379441,24,0
1350687600000,MAC000165,1,8.51,0.983,0.132,0.234,0.16487674899,0.479788484136,0.147238542891,0.176676978014,37,0
1350687600000,MAC000170,1,18.182,1.258,0.242,0.794,0.29409080981,0.40408095919,0.337641623584,0.294961227734,39,0
1350687600000,MAC000173,1,6.015,0.507,0.08,0.255,0.107920706079,0.468827930175,0.102410640067,0.242120516846,20,0
1350687600000,MAC000186,1,2.565,0.205,0.039,0.084,0.036287149027,0.360233918129,0.178947368421,0.255350920856,26,0
1350687600000,MAC000187,1,9.811,0.885,0.141,0.399,0.199452645426,0.516155335848,0.0967281622668,0.226242361351,36,0
1350687600000,MAC000193,1,11.285,1.562,0.096,0.4,0.331910868542,0.290385467435,0.0432432432432,0.147443100159,19,0
1350687600000,MAC000194,1,8.974,0.621,0.138,0.365,0.124161185561,0.355248495654,0.12391352797,0.294916034046,13,0
1350687600000,MAC000195,1,21.08,0.822,0.498,0.541,0.201994744283,0.2305028463,0.201518026565,0.523362629723,30,0
1350687600000,MAC000198,1,9.089,0.843,0.133,0.324,0.148647524805,0.252062933216,0.258114203983,0.220035345099,15,0
1350687600000,MAC000219,1,7.482,0.463,0.13,0.235,0.0846491448133,0.373830526597,0.142207965785,0.329792392119,25,0
1350687600000,MAC000236,1,3.602,0.298,0.056,0.125,0.0525023313181,0.355913381455,0.146585230428,0.246678537187,33,0
1350687600000,MAC000247,1,9.431,0.426,0.21,0.329,0.109404716169,0.367405365285,0.0972325310147,0.451806074542,39,0
1350687600000,MAC000257,1,24.583,1.068,0.397,0.813,0.200084390775,0.349347109791,0.186755074645,0.469750821677,32,0
1350687600000,MAC000259,1,10.35,0.814,0.168,0.446,0.177921705471,0.30077294686,0.0715942028986,0.259489545204,17,0
1350687600000,MAC000261,1,8.852,0.764,0.125,0.574,0.185754012347,0.431540894713,0.137934929959,0.236456886419,32,0
1350687600000,MAC000265,1,8.327,0.37,0.114,0.326,0.0951506663812,0.435931307794,0.174132340579,0.459293987865,41,0
1350687600000,MAC000266,1,4.873,0.282,0.09,0.156,0.0493372654721,0.308639441822,0.171352349682,0.352655955999,15,0
1350687600000,MAC000278,1,7.558,0.726,0.13,0.233,0.12097217265,0.36358825086,0.183778777454,0.212458537134,36,0
1350687600000,MAC000286,1,12.901,1.173,0.232,0.35,0.194627850011,0.248895434462,0.139834121386,0.224454999391,30,0
1350687600000,MAC000288,1,8.567,0.895,0.135,0.344,0.150104908476,0.344344578032,0.158982140773,0.195348306921,40,0
1350687600000,MAC000290,1,6.777,0.428,0.122,0.233,0.0820774159402,0.366976538291,0.141212926073,0.323145145909,23,0
1350687600000,MAC000292,1,5.044,0.325,0.094,0.188,0.0657910756814,0.254956383822,0.106066613799,0.316734693878,28,0
1350687600000,MAC000293,1,7.13,0.567,0.12,0.198,0.0949728473439,0.407573632539,0.214446002805,0.25663175323,34,0
1350687600000,MAC000298,1,4.29,0.444,0.075,0.148,0.0824284627938,0.212121212121,0.199533799534,0.197186982901,18,0
1350774000000,MAC000002,0,24.4900001,2.1600001,0.385,0.829,0.33200584353,0.445120459595,0.151163739685,0.236207551757,37,0
1350774000000,MAC000003,0,20.247,2.234,0.1695,1.027,0.508945467791,0.074085049637,0.61495530202,0.188814905998,2,0
1350774000000,MAC000004,0,1.671,0.217,0,0.178,0.0711654926474,0.232196289647,0.222022740874,0.160426267281,30,37
1350774000000,MAC000005,1,4.132,0.796,0.033,0.164,0.151205549024,0.398354307841,0.248547918683,0.108144891122,40,0
1350774000000,MAC000006,0,2.857,0.187,0.055,0.099,0.0363449845138,0.347217360868,0.128456422821,0.318293226381,17,0
1350774000000,MAC000007,0,10.585,1.775,0.138,0.443,0.264815973019,0.48134152102,0.0800188946623,0.124237089202,35,0
1350774000000,MAC000008,0,19.993,1.102,0.313,0.628,0.18762384683,0.367278547492,0.17616165658,0.377968088324,40,0
1350774000000,MAC000009,0,9.075,1.296,0.167,0.282,0.19398082017,0.300275482094,0.0814325068871,0.145881558642,24,0
1350774000000,MAC000010,0,25.253,2.391,0.277,1.33,0.501472674546,0.532055597355,0.0993149328793,0.22003520145,35,0
1350774000000,MAC000012,0,1.137,0.055,0.0195,0.052,0.022818264112,0.231310466139,0.253298153034,0.430681818182,6,17
1350774000000,MAC000013,0,6.571,0.301,0.121,0.207,0.0528627308789,0.351088114442,0.187642672348,0.454803433001,39,0
1350774000000,MAC000014,1,6.237,1.044,0.0725,0.237,0.17669576092,0.243867243867,0.0554753888087,0.124461206897,18,0
1350774000000,MAC000015,1,9.237,0.341,0.171,0.295,0.0788598192602,0.366136191404,0.151997401754,0.564332844575,41,0
1350774000000,MAC000016,0,0.147,0.01,0,0.009,0.00409982850251,0.632653061224,0.0204081632653,0.30625,34,29
1350774000000,MAC000017,1,6.504,0.553,0.0825,0.245,0.111693777803,0.446955719557,0.0925584255843,0.245027124774,19,0
1350774000000,MAC000018,0,10.729,0.69,0.134,0.424,0.149513793899,0.460993568832,0.141578898313,0.323943236715,38,0
1350774000000,MAC000019,0,3.455,0.131,0.079,0.106,0.0287166397635,0.275542691751,0.21476121563,0.549459287532,41,0
1350774000000,MAC000020,0,7.866,0.778,0.105,0.315,0.135131822214,0.42664632596,0.0891177218408,0.210636246787,36,0
1350774000000,MAC000021,0,19.96,0.866,0.396,0.51,0.111025772784,0.291883767535,0.208967935872,0.480177059276,44,0
1350774000000,MAC000022,0,11.216,0.866,0.188,0.325,0.143101702374,0.395417261056,0.15522467903,0.269822940724,36,0
1350774000000,MAC000023,0,20.806,1.623,0.393,0.833,0.37325733741,0.289483802749,0.0470056714409,0.267072294106,26,0
1350774000000,MAC000024,0,21.9839998,3.2539999,0.163,1.3609999,0.643575902776,0.42808406503,0.101437409948,0.140749849388,21,0
1350774000000,MAC000025,0,3.928,1.228,0.025,0.096,0.216388667808,0.084266802444,0.048116089613,0.0666395222584,27,0
1350774000000,MAC000026,0,11.696,0.7,0.181,0.518,0.146031151547,0.420656634747,0.159370725034,0.348095238095,36,0
1350774000000,MAC000027,0,11.224,0.555,0.223,0.354,0.106484805906,0.343014967926,0.174447612259,0.421321321321,34,0
1350774000000,MAC000028,0,6.416,0.288,0.1185,0.203,0.0565023352516,0.314058603491,0.14993765586,0.46412037037,35,0
1350774000000,MAC000029,0,5.676,1.472,0.0555,0.085,0.281159170519,0.137949260042,0.0981324876674,0.0803328804348,28,0
1350774000000,MAC000030,0,21.236,1.775,0.375,0.796,0.360640161919,0.272226407986,0.0595686569976,0.249248826291,26,0
1350774000000,MAC000031,1,35.9510002,2.3640001,0.6125,1.494,0.620641290702,0.315151176239,0.045061333231,0.316827047018,36,0
1350774000000,MAC000032,0,8.926,0.793,0.1855,0.263,0.144815825323,0.228209724401,0.259466726417,0.234499789828,8,0
1350774000000,MAC000033,0,7.142,0.402,0.1345,0.24,0.0898767578255,0.331419770372,0.119994399328,0.370128524046,16,0
1350774000000,MAC000034,0,6.466,0.29,0.1115,0.215,0.0504413679159,0.351067120322,0.210330961955,0.464511494253,43,0
1350774000000,MAC000035,0,34.5550004,2.1830001,0.6085,1.579,0.561126195225,0.281435392488,0.0797569083518,0.329773618273,24,0
1350774000000,MAC000036,0,2.438,0.234,0.04,0.09,0.0522689193552,0.356849876948,0.0881870385562,0.217058404558,16,8
1350774000000,MAC000037,0,0.011,0.007,0,0,0.00114089846417,0,0,0.0327380952381,19,46
1350774000000,MAC000038,0,17.651,1.943,0.249,0.846,0.45623941721,0.250750665685,0.0507053424735,0.189258449134,23,0
1350774000000,MAC000039,0,13.045,1.771,0.112,0.726,0.352501550799,0.444461479494,0.0663089306248,0.153456145304,35,0
1350774000000,MAC000040,0,16.347,0.587,0.3245,0.49,0.0969378895329,0.321037499235,0.183030525479,0.580174616695,34,0
1350774000000,MAC000041,0,10.983,0.684,0.179,0.498,0.169811250149,0.330783938815,0.0626422653191,0.33452119883,32,0
1350774000000,MAC000042,0,11.245,1.546,0.1165,0.504,0.260219437813,0.433081369498,0.0906180524678,0.151533527382,21,0
1350774000000,MAC000043,0,3.522,0.235,0.0505,0.139,0.0493282479079,0.353492333901,0.149346961953,0.312234042553,12,0
1350774000000,MAC000044,1,21.5859998,1.5779999,0.2485,1.001,0.401448717656,0.13856203223,0.0555915876549,0.284986284959,17,0
1350774000000,MAC000045,0,31.4470002,2.4779999,0.4935,1.296,0.555828924833,0.385569371415,0.191401404322,0.264384932986,0,0
1350774000000,MAC000046,1,17.1040001,3.1530001,0.2125,0.727,0.490056868001,0.175163703373,0.0669434046601,0.113014057759,23,0
1350774000000,MAC000047,0,5.989,0.249,0.1395,0.181,0.0521916498683,0.275171147103,0.136750709634,0.50108768407,23,0
1350774000000,MAC000048,1,2.964,0.083,0.055,0.08,0.010656570743,0.254048582996,0.243927125506,0.743975903614,5,0
1350774000000,MAC000049,0,55.5599995,3.892,0.8165,2.3329999,0.899920680436,0.317134628484,0.103347733111,0.29740493052,35,0
1350774000000,MAC000050,0,29.648,1.982,0.5935,1.4220001,0.548399198791,0.26143416082,0.0535280626012,0.311638076017,29,0
1350774000000,MAC000051,1,14.188,1.068,0.2925,0.559,0.225645447673,0.328094164082,0.129334648999,0.276763420724,29,0
1350774000000,MAC000052,1,3.576,0.313,0.062,0.14,0.0590688157999,0.23937360179,0.173657718121,0.238019169329,33,0
1350774000000,MAC000053,0,8.99,0.727,0.084,0.529,0.207619037977,0.51212458287,0.085873192436,0.25762265016,36,0
1350774000000,MAC000054,0,10.748,0.685,0.2345,0.359,0.127513860902,0.316058801638,0.103833271306,0.326885644769,28,0
1350774000000,MAC000055,0,7.8,0.603,0.1365,0.209,0.102939100119,0.202051282051,0.296025641026,0.269485903814,47,0
1350774000000,MAC000056,0,6.386,0.357,0.1415,0.266,0.0958438309468,0.263545255246,0.0840901973066,0.37266573296,33,0
1350774000000,MAC000057,0,9.32,0.532,0.182,0.263,0.0695345637475,0.34313304721,0.189055793991,0.364974937343,37,0
1350774000000,MAC000058,0,2.397,0.224,0.0325,0.109,0.0488737345318,0.493116395494,0.137254901961,0.222935267857,35,0
1350774000000,MAC000059,0,15.076,0.527,0.281,0.45,0.100127384144,0.318055187052,0.196869196073,0.595983554712,37,0
1350774000000,MAC000060,0,9.413,0.679,0.1235,0.452,0.168994975219,0.537023265696,0.104961223839,0.288813205695,36,0
1350774000000,MAC000061,0,4.92,0.376,0.0575,0.223,0.0890278514474,0.432520325203,0.0774390243902,0.272606382979,35,2
1350774000000,MAC000062,0,14.568,1.028,0.286,0.422,0.147811253518,0.373970345964,0.17016749039,0.295233463035,39,0
1350774000000,MAC000064,1,5.207,0.416,0.073,0.21,0.0938198605448,0.509314384482,0.211638179374,0.260767227564,38,0
1350774000000,MAC000065,1,7.912,0.993,0.059,0.335,0.2147013753,0.331774519717,0.059403437816,0.165995300436,31,0
1350774000000,MAC000071,1,31.7959999,2.8169999,0.4825,1.447,0.640270861191,0.295854825437,0.0296578186868,0.235149694036,30,0
1350774000000,MAC000075,1,7.976,0.815,0.091,0.465,0.186022437416,0.179413239719,0.0934052156469,0.203885480573,22,0
1350774000000,MAC000076,1,23.2369998,1.796,0.3235,1.133,0.449879339356,0.338425785071,0.0785815731685,0.269545747494,35,0
1350774000000,MAC000082,1,4.633,1.581,0.047,0.092,0.237690887287,0.695661558385,0.127994819771,0.061050495467,34,0
1350774000000,MAC000088,1,23.211,1.79,0.3215,1.0829999,0.409591814079,0.47197449916,0.0906466761449,0.270146648045,38,0
1350774000000,MAC000106,1,14.736,0.597,0.2775,0.536,0.164108322966,0.363531487514,0.113938653637,0.514237855946,31,0
1350774000000,MAC000107,1,11.205,1.058,0.169,0.593,0.234261063973,0.212405176261,0.0682730923695,0.220640359168,18,0
1350774000000,MAC000109,1,8.23,0.493,0.169,0.278,0.090994953691,0.37752126367,0.098177399757,0.347785665991,38,0
1350774000000,MAC000124,1,10.503,0.944,0.1685,0.35,0.139996377371,0.387222698277,0.139769589641,0.231792902542,32,0
1350774000000,MAC000139,1,22.3789999,1.196,0.4005,1.01,0.275472486543,0.357612048606,0.13812056007,0.389823716207,13,0
1350774000000,MAC000141,1,9.889,0.948,0.1285,0.387,0.168142857117,0.443624228941,0.109313378501,0.217321554149,38,0
1350774000000,MAC000146,1,5.362,0.298,0.093,0.17,0.0558673870031,0.406378217083,0.175307721,0.374860178971,36,0
1350774000000,MAC000147,1,5.222,0.699,0.075,0.194,0.0986489901818,0.271160474914,0.153006510915,0.155639008107,16,0
1350774000000,MAC000158,1,3.085,0.211,0.051,0.126,0.0457596709193,0.363047001621,0.138087520259,0.304601105845,16,0
1350774000000,MAC000165,1,8.859,0.857,0.153,0.259,0.129905559647,0.418218760582,0.173044361666,0.215358809802,36,0
1350774000000,MAC000170,1,13.806,1.016,0.2435,0.459,0.146995269907,0.34448790381,0.227727075185,0.283095472441,36,0
1350774000000,MAC000173,1,6.161,0.349,0.0975,0.304,0.0966267495709,0.477844505762,0.0931666937186,0.367776981853,35,0
1350774000000,MAC000186,1,3.566,0.184,0.049,0.162,0.0552558286267,0.473639932698,0.120302860348,0.403759057971,26,0
1350774000000,MAC000187,1,9.795,0.7,0.178,0.395,0.158033937053,0.444614599285,0.112914752425,0.291517857143,42,0
1350774000000,MAC000193,1,24.8420001,2.6960001,0.29,1.742,0.682749410356,0.170155381329,0.0177119393861,0.191966487223,22,0
1350774000000,MAC000194,1,17.8599999,1.517,0.1695,1.0599999,0.391513237566,0.360358339084,0.0795632703223,0.245275762195,34,0
1350774000000,MAC000195,1,23.181,0.848,0.5035,0.576,0.159168203254,0.277684310427,0.17134722402,0.569501768868,44,0
1350774000000,MAC000198,1,8.025,0.529,0.1275,0.287,0.0822181185045,0.247476635514,0.212087227414,0.31604442344,26,0
1350774000000,MAC000219,1,6.023,0.277,0.0995,0.208,0.0576114823564,0.361115723062,0.169682882285,0.452993381468,37,0
1350774000000,MAC000236,1,5.045,0.42,0.063,0.226,0.0892174869778,0.280079286422,0.0921704658077,0.250248015873,20,0
1350774000000,MAC000247,1,15.5979999,1.596,0.219,0.707,0.311389751747,0.394601868154,0.0608411338687,0.203607976974,36,0
1350774000000,MAC000257,1,24.275,1.074,0.436,0.74,0.187965725996,0.297919670443,0.184181256437,0.470883767846,26,0
1350774000000,MAC000259,1,14.0039999,1.2079999,0.144,0.877,0.323462285822,0.155741217907,0.076192516968,0.241514918931,29,0
1350774000000,MAC000261,1,6.035,0.312,0.1215,0.205,0.0604499584999,0.363877381939,0.191714995857,0.402978098291,37,0
1350774000000,MAC000265,1,10.963,0.683,0.1655,0.418,0.144020215535,0.456900483444,0.135911703001,0.334400927282,34,0
1350774000000,MAC000266,1,5.612,0.287,0.117,0.16,0.0476785387313,0.316999287242,0.133464005702,0.40737514518,15,0
1350774000000,MAC000278,1,6.009,1.071,0.084,0.209,0.149589390256,0.301547678482,0.14012314861,0.116888422035,20,0
1350774000000,MAC000286,1,16.013,1.059,0.2645,0.747,0.249010520158,0.252357459564,0.1057890464,0.315018098835,24,0
1350774000000,MAC000288,1,8.314,1.283,0.1315,0.232,0.204063200824,0.473658888622,0.136276160693,0.135002598077,34,0
1350774000000,MAC000290,1,6.662,0.364,0.1285,0.235,0.0756105587681,0.378114680276,0.114079855899,0.381295787546,19,0
1350774000000,MAC000292,1,4.723,0.299,0.0715,0.187,0.0638956635146,0.272072835062,0.117298327334,0.329083054627,37,0
1350774000000,MAC000293,1,8.292,0.656,0.154,0.222,0.113286417986,0.264109985528,0.16341051616,0.263338414634,24,0
1350774000000,MAC000298,1,4.085,0.355,0.0705,0.141,0.0569302349311,0.281517747858,0.177968176255,0.239730046948,31,0
